time,open,high,low,close,volume
2025-10-06 19:10:00+00:00,672.14,672.14,671.99,672.04,8177
2025-10-06 19:15:00+00:00,672.045,672.06,671.805,671.855,8690
2025-10-06 19:20:00+00:00,671.865,671.87,671.67,671.71,19078
2025-10-06 19:25:00+00:00,671.785,671.92,671.74,671.75,15675
2025-10-06 19:30:00+00:00,671.7,671.84,671.62,671.82,20176
2025-10-06 19:35:00+00:00,671.8,671.93,671.7,671.9,15448
2025-10-06 19:40:00+00:00,671.91,671.94,671.71,671.84,20035
2025-10-06 19:45:00+00:00,671.825,671.895,671.64,671.87,45938
2025-10-06 19:50:00+00:00,671.92,672.085,671.88,671.925,42981
2025-10-06 19:55:00+00:00,671.95,671.96,671.57,671.585,80166
2025-10-06 20:00:00+00:00,671.57,671.75,671.57,671.65,13507
2025-10-06 20:05:00+00:00,671.65,671.69,671.62,671.64,9886
2025-10-06 20:10:00+00:00,671.57,671.61,671.57,671.61,3224
2025-10-06 20:15:00+00:00,671.69,671.72,671.65,671.65,7630
2025-10-06 20:30:00+00:00,671.78,671.78,671.78,671.78,530
2025-10-07 12:50:00+00:00,672.6,672.6,672.6,672.6,100
2025-10-07 13:30:00+00:00,672.55,672.99,672.27,672.92,32936
2025-10-07 13:35:00+00:00,672.95,672.95,672.63,672.725,21204
2025-10-07 13:40:00+00:00,672.73,672.91,672.47,672.605,26603
2025-10-07 13:45:00+00:00,672.595,672.63,672.22,672.32,23104
2025-10-07 13:50:00+00:00,672.37,672.52,672.07,672.47,20045
2025-10-07 13:55:00+00:00,672.49,672.74,672.18,672.19,17079
2025-10-07 14:00:00+00:00,672.1,672.3,671.8,671.8,24144
2025-10-07 14:05:00+00:00,671.805,672.1,671.805,672.015,11030
2025-10-07 14:10:00+00:00,672.1,672.35,671.93,671.94,14622
2025-10-07 14:15:00+00:00,671.99,672.11,671.89,671.99,10040
2025-10-07 14:20:00+00:00,671.93,671.96,671.74,671.75,11706
2025-10-07 14:25:00+00:00,671.73,671.73,671.27,671.29,14676
2025-10-07 14:30:00+00:00,671.27,671.67,671.265,671.45,9458
2025-10-07 14:35:00+00:00,671.42,671.445,670.89,670.94,17078
2025-10-07 14:40:00+00:00,671.035,671.31,670.95,670.98,10448
2025-10-07 14:45:00+00:00,671.02,671.28,670.9,670.95,15236
2025-10-07 14:50:00+00:00,670.96,671.1,670.8,670.98,8427
2025-10-07 14:55:00+00:00,671.01,671.11,670.61,670.85,12078
2025-10-07 15:00:00+00:00,670.91,671.09,670.26,670.375,20761
2025-10-07 15:05:00+00:00,670.36,670.365,668.855,668.93,55115
2025-10-07 15:10:00+00:00,668.92,669.76,668.85,669.61,35662
2025-10-07 15:15:00+00:00,669.55,669.95,669.22,669.45,26483
2025-10-07 15:20:00+00:00,669.62,669.99,669.47,669.74,15973
2025-10-07 15:25:00+00:00,669.78,669.88,669.03,669.28,26013
2025-10-07 15:30:00+00:00,669.235,669.4,668.78,669.02,22991
2025-10-07 15:35:00+00:00,669.05,669.2,668.05,668.51,27840
2025-10-07 15:40:00+00:00,668.5,669.19,668.105,668.52,54131
2025-10-07 15:45:00+00:00,668.48,668.55,667.72,668.03,30864
2025-10-07 15:50:00+00:00,668.07,668.32,667.73,667.76,39341
2025-10-07 15:55:00+00:00,667.76,668.33,667.76,668.22,30367
2025-10-07 16:00:00+00:00,668.26,668.84,668.2,668.64,21937
2025-10-07 16:05:00+00:00,668.615,668.74,667.9,668.15,29794
2025-10-07 16:10:00+00:00,668.21,668.36,667.85,667.85,13091
